X,Y,full_id,osm_id,osm_type,amenity,name:pl,source:amenity,internet_access:ssid,school:gender,max_age,internet_access,level,landcover,isced,bench,name:de,contact:instagram,addr:suburb,ref,school:for,loc_name,not:operator:wikidata,kindergarten,amenity_1,opening_hours,min_age,old_addr:place,old_addr:housenumber,mobile,facebook,toilets,int_name,description,postal_code,url,name:short,fee,note:pl,historic,tourism,height,roof:shape,old_name,toilets:wheelchair,wikimedia_commons,roof:levels,wheelchair,start_date,polling_station,addr:housename,source:geometry,source:building,name:en,fence_type,building:levels,religion,denomination,contact:facebook,check_date,full_name,fax,ref:regon,isced:level,grades,email,alt_name,education,source:addr,addr:street:sym_ul,addr:city:simc,barrier,official_name,landuse,operator:wikidata,operator:type,operator:short,operator,phone,wikipedia,wikidata,name:etymology:wikidata,addr:country,contact:fax,ref:rspo,contact:website,website,short_name,patron,contact:phone,contact:email,addr:street,type,name,building,addr:postcode,addr:place,addr:housenumber,addr:city,gmina,shapeISO,shapeID,shapeGroup,shapeType,powiat,shapeISO_2,shapeID_2,shapeGroup_2,shapeType_2
19.8220892199786,50.1246624650307,w322225654,"322225654",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-03-08,,,,,,,,,,,,fence,,education,,,,,,,,,,,,,,,,,,,,Zespół Szkolno-Przedszkolny,,,,,,gmina Zabierzów,,59564084B42509237655976,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.7003810871589,50.1101453802628,w322437908,"322437908",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,education,,,,MEN,,,,,,,,,,,,,,,,Szkoła podstawowa im. Bohaterów Westerplatte w Nielepicach,,,,,Nielepice,gmina Zabierzów,,59564084B42509237655976,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.7070156494984,50.1224682836858,w322444362,"322444362",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,Zespół Szkół w Rudawie,,32-064,,,,gmina Zabierzów,,59564084B42509237655976,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.8057681069448,50.1147768324481,w322693732,"322693732",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,education,Q4294477,government,MEN,Ministerstwo Edukacji Narodowej,,,,,,,,,https://spzabierzow.zabierzow.org.pl/,,,,,Szkolna,,Szkoła Podstawowa im. II Armii Wojska Polskiego w Zabierzowie,,32-080,,"50",Zabierzów,gmina Zabierzów,,59564084B42509237655976,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.7422887954525,50.2592687812222,w323017606,"323017606",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,education,,,,MEN,,,,,,,,,,,,,,Szkolna,,Zespół Szkół w Szułoszowej,,32-045,,"9",Sułoszowa,gmina Sułoszowa,,59564084B60264735386002,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.7910498177485,50.1842974234954,w323084418,"323084418",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,Szkoła Podstawowa w Bęble,,,,,,gmina Wielka Wieś,,59564084B42603422088159,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.9323792111222,50.1504471300763,w323356136,"323356136",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,http://www.zs-wola-zachariaszowska.zielonki.pl/,,,,,,,Zespół Szkół,,,,,,gmina Zielonki,,59564084B31138903139218,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.9656724719868,50.1192884603789,w323719494,"323719494",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,fence,,education,,,,,,,,,,,,,,,,,,Tadeusza Kościuszki,,Zespół Szkół w Bibicach,,,,,Bibice,gmina Zielonki,,59564084B31138903139218,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.8358172254295,49.975134314612,w326762548,"326762548",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://portal.gison.pl/skawina,,,,,,,,,MEN,,,,,,,,,,,,,,Korabnicka,,Szkoła Podstawowa Nr 1 im. Mikołaja Kopernika w Skawinie,,32-050,,"19",Skawina,gmina Skawina,,59564084B1001555197503,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.8269207721908,49.976851753502,w326763304,"326763304",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0-6",,,,http://portal.gison.pl/skawina,,,,,,,,,Parafia św.App Szymona i Judy Tadeusza w Skawinie,,,,,,,,,,,,,,Węgierska,,Katolicka Szkoła Podstawowa,school,32-050,,"3",Skawina,gmina Skawina,,59564084B1001555197503,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.6939813159492,50.0606847292438,w328326988,"328326988",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,sekretariat@szkolaczulow.pl,,,,,,,,,,,,,,,,,,,,,https://www.szkolaczulow.pl/,,,,,,,Szkoła Podstawowa im. Antoniego Siewiołka,,32-060,Czułów,"188",,gmina Liszki,,59564084B45431659764457,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.6959465189377,50.0260997688524,w332668421,"332668421",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,education,,,,MEN,,,,,,,,,http://spszlachecka.pl/,,,,,Szkolna,,Szkoła Podstawowa im. św. Stanisława Kostki,,32-060,,"2",Nowa Wieś Szlachecka,gmina Czernichów,,59564084B78089593331895,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.6044075744032,49.9977587893829,w334105150,"334105150",way,school,,,,,,,,,,,,,,,,,,,,,,Rusocice,"115",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,"0316111",,,,,,,,,,,,,,,,,,,,,Krakowska,,Szkoła Podstawowa w Rusocicach,,32-071,,"100",Rusocice,gmina Czernichów,,59564084B78089593331895,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.6324302968934,50.1375803039368,w334837004,"334837004",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,+48 12 282 00 61,,,,,,,,http://www.spkrzeszowice.eu/,,,,,,,Szkoła Podstawowa nr 2 im. Henryka Sienkiewicza w Krzeszowicach,,,,,,gmina Krzeszowice,,59564084B40513864648240,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.6577491971388,50.1785607135782,w335359195,"335359195",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,MEN,,,,,,,,,http://www.paczoltowice.boo.pl/,,,,,,,Szkoła Podstawowa im. Janusza Korczaka w Paczółtowicach,,,,,Paczółtowice,gmina Krzeszowice,,59564084B40513864648240,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.8983239017474,49.9719762766471,w336727779,"336727779",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,education,,,,,+48 12 270 30 33,,,,,,,,http://splibertow.edupage.org,,,,,,,Szkoła Podstawowa im. Janusza Korczaka w Libertowie,,,,,,gmina Mogilany,,59564084B43143881460851,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.9738024446244,49.9387661163214,w336755913,"336755913",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Szkoła Podstawowa im. Jana Kowalczyka,,,,,,gmina Świątniki Górne,,59564084B23353151516471,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.9445164091018,49.9340702822237,w336845083,"336845083",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fence,,,,,,,,,,,,,,,,,,,,Kazimierza Bruchnalskiego,,Zespół Szkół w Świątnikach Górnych,,32-040,,"35",Świątniki Górne,gmina Świątniki Górne,,59564084B23353151516471,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.8126481039876,49.9387636801777,w336928935,"336928935",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,+48 12 275 15 00,,,,,,,,,,fence,,education,,,,,+48 12 275 12 11,,,,,,,,http://www.radziszow.edu.pl/,,,,,,,Zespół Szkół Publicznych w Radziszowie,,,,,,gmina Skawina,,59564084B1001555197503,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.8274811173395,49.9761061693979,w337039327,"337039327",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7-8,,,,,,,,,,,,,Parafia św. App Szymona i Judy Tadeusza w Skawinie,,,,,,,,,,,,,,Księdza Walentego Troski,,Zespół Katolickich Szkół im. Jana Pawła II w Skawinie,school,32-050,,17a,Skawina,gmina Skawina,,59564084B1001555197503,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.9448801254906,49.9702868388513,w337473592,"337473592",way,school,,,,,,,,,,,,,,,,,,,,,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dyrekcja@vcps.pl,,,,,,,,,,,,,+48 508355493,,,,,,,,https://vcps.pl/,,,,,,,Niepubliczna Szkoła Podstawowa Victoria Center Primary School,yes,,,,,gmina Świątniki Górne,,59564084B23353151516471,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.7793196635067,49.9880026779044,w338864856,"338864856",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEN,,,,,,,,http://spjeziorzany.edupage.org/,,,,,,,,Szkoła Podstawowa im. Ojca Świętego Jana Pawła II w Jeziorzanach,,32-060,Jeziorzany,"1",,gmina Liszki,,59564084B45431659764457,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.85396535215,49.9715114552714,w339909983,"339909983",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.sp4.nq.pl/,,,,,Stanisława Wyspiańskiego,,Szkoła Podstawowa nr 4 im. Stanisława Wyspiańskiego w Skawinie,,32-050,,"5",Skawina,gmina Skawina,,59564084B1001555197503,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.8222671206934,49.9749450775132,w348765553,"348765553",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Szkoła Podstawowa nr 3 im. Komisji Edukacji Narodowej,,,,,,gmina Skawina,,59564084B1001555197503,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.8895296970946,49.9420345869793,w349316082,"349316082",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"33411","0327095",,,,,,,MEN,,,,,,,,,,,,,,Świętego Bartłomieja Apostoła,,Szkoła Podstawowa im. Józefa Nowina Konopki w Mogilanach,,32-031,,"16",Mogilany,gmina Mogilany,,59564084B43143881460851,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
20.0915730467503,50.2664375551942,w357418694,"357418694",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,slomniki.e-mapa.net,,"0336243",,,,,,,,,,,,,,,,,,,,,,,Zespół Szkół w Prandocinie,school,32-090,Prandocin,64a,,gmina Słomniki,,59564084B47930713929238,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.6950066771396,49.9614808857503,w363368681,"363368681",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q108408600,government,MEiN,Ministerstwo Edukacji i Nauki,,,,,,,,,https://szkola.wielkiedrogi.eu/,,,,,Szkolna,,Szkoła Podstawowa im.Armii Krajowej w Wielkich Drogach,,32-051,,"3",Wielkie Drogi,gmina Skawina,,59564084B1001555197503,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.7727862108532,50.0567737617165,w364951318,"364951318",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEN,+48 12 280 60 49,,,,,,,,http://spcholerzyn.superszkolna.pl/,,,,,,,Szkoła Podstawowa im. bł. Matki Teresy z Kalkuty w Cholerzynie,,32-060,Cholerzyn,"205",,gmina Liszki,,59564084B45431659764457,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.9785648110679,50.1581471167412,w368624978,"368624978",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,emuia.gugik.gov.pl,"07123","0326010",,,education,,,,,,,,,,,,,,,,,,,,Szkoła Podstawowa im. Jana Pawła II w Michałowicach,,,,,,gmina Michałowice,,59564084B61409432150507,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.6646367922551,49.9605904979564,w375046631,"375046631",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEN,,,,,,,,,http://spjaskowice.superszkolna.pl/,,,,,,,Szkoła Podstawowa im. Kornela Makuszyńskiego w Jaśkowicach,,32-051,Jaśkowice,,,gmina Skawina,,59564084B1001555197503,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
20.2163723226469,50.1041767533433,w385435438,"385435438",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,emuia.gugik.gov.pl,,"0319977",,,,,,,,,,,,,,,,,,,,,,,Szkoła Podstawowa im. Stanisława Staszica,yes,32-125,Tropiszów,"212",,gmina Igołomia-Wawrzeńczyce,,59564084B85267447722934,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.6929701178738,49.9766625371396,w390500525,"390500525",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEN,,,,,,,,,https://sppozowice.edupage.org/?,,,,,,,Szkoła Podstawowa im.Oskara Kolberga w Pozowicach,,32-051,Pozowice,"170",,gmina Skawina,,59564084B1001555197503,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.7444805515192,49.9596185344428,w396379281,"396379281",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fence,,,,,,MEN,,,,,,,,,,,,,,,,Szkoła Podstawowa im. Walerego Goetla w Zelczynie,,,,,,gmina Skawina,,59564084B1001555197503,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.6692594882734,50.1152236872302,w397212915,"397212915",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fence,,school,,,,,,,,,,,,,,,,,,,,,,,,,,gmina Krzeszowice,,59564084B40513864648240,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.8368466282228,49.9732461609458,w398880473,"398880473",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q4294477,government,MEN,Ministerstwo Edukacji Narodowej,,,,,,,,,,,,,,Mikołaja Kopernika,,Zespół Szkół Techniczno–Ekonomicznych w Skawinie,,32-050,,"15",Skawina,gmina Skawina,,59564084B1001555197503,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.6167245343854,50.1131658135761,w402533353,"402533353",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEN,,,,,,,,,https://szkolatenczynek.edupage.org/?,,,,,Szkolna,,Zespół Szkół im. Władysława Jagiełły w Tenczynku,,32-067,,"6",Tenczynek,gmina Krzeszowice,,59564084B40513864648240,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.6469371149121,50.0719054193327,w403052625,"403052625",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEN,,,,,,,,,,,,,,,,Szkoła Podstawowa im. Jana Brzechwy w Sance,,,,,,gmina Krzeszowice,,59564084B40513864648240,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.6221014985431,50.0786149210495,w403055190,"403055190",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEN,,,,,,,,,,,,,,,,Zespół Szkół im.Tadeusza Kościuszki w Zalasiu,,,,,,gmina Krzeszowice,,59564084B40513864648240,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.7252183742668,50.0394298861185,w404044730,"404044730",way,school,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEN,,,,,,,,,http://www.sp1kaszow.pl/,,,,,,,Szkoła Podstawowa im. Świętego Józefa w Kaszowie,,32-060,Kaszów,"185",,gmina Liszki,,59564084B45431659764457,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.7182077698871,50.096365299821,w419784069,"419784069",way,school,,,,,,,,,,,,,,,,,Q4294477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,emuia.gugik.gov.pl,,,,,,,,,MEN,,,,,,,,,https://spbrzoskwinia.edupage.org/,,,,,im. Tadeusza Skołuby,,Publiczna Szkoła Podstawowa im.Marii Konopnickiej W Brzoskwini,,32-084,,"7",Brzoskwinia,gmina Zabierzów,,59564084B42509237655976,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.8732312126976,50.196630516786,w420789485,"420789485",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,Szkoła Podstawowa im. Henryka Sienkiewicza,,,,,,gmina Skała,,59564084B37110718173703,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.6413059181549,50.1351557317763,w422853061,"422853061",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,public,,MEN,+48 12 257 92 40,,,,,,,,https://sp1krzeszowice.pl/,,,,,Długa,,Szkoła Podstawowa nr 1 im. Adama Mickiewicza w Krzeszowicach,,32-065,,"22",Krzeszowice,gmina Krzeszowice,,59564084B40513864648240,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.7752359785237,49.9627554524177,w423573613,"423573613",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEN,,,,,,,,,,,,,,Szkolna,,Zespół Placówek Oświatowych im. Jana Brzechwy w Borku Szlacheckim,,32-050,,"20",Borek Szlachecki,gmina Skawina,,59564084B1001555197503,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.9328615293365,50.1847678669336,w428088818,"428088818",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Szkoła Podstawowa im. Świętej Jadwigi Królowej w Naramie,,32-095,,,,gmina Iwanowice,,59564084B18228116331946,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.6897960787753,50.2356839871025,w431257866,"431257866",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://sp.zsprzeginia.pl/,,,,,,,Zespół Szkół w Przegini,,32-048,Przeginia,"403",,gmina Jerzmanowice-Przeginia,,59564084B60061875251928,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.7902200612208,49.9833831850534,w433803255,"433803255",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEiN,,,,,,,,,https://zpokopanka.edupage.org/,,,,,Skawińska,,Zespół Placówek Oświatowych im. Janusza Korczaka w Kopance,,32-050,,"59",Kopanka,gmina Skawina,,59564084B1001555197503,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.7056855860046,50.2741355912477,w456407519,"456407519",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MEN,,,,,,,,,,,,,,,,Szkoła Podstawowa im. Batalionów Chłopskich w Sułoszowej,,,,,,gmina Sułoszowa,,59564084B60264735386002,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.88669584017,50.1394090071183,w459259629,"459259629",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zespół Szkół Ponadpodstawowych im. Wincentego Witosa w Giebułtowie,,,,,,gmina Wielka Wieś,,59564084B42603422088159,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.8483782055594,49.9444133906798,w461860231,"461860231",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gmina Mogilany,,59564084B43143881460851,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.772045483367,50.2224015284283,w464603873,"464603873",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Publiczna Szkoła Podstawowa Fundacji ""ELEMENTARZ"" w Sąspowie",,32-048,Sąspów,"32",,gmina Jerzmanowice-Przeginia,,59564084B60061875251928,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.8622219007137,50.1298212530834,w480753549,"480753549",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zespół Szkolno-Przedszkolny w Modlnicy,,,,,,gmina Wielka Wieś,,59564084B42603422088159,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.8560394316318,50.1188479887934,w480753565,"480753565",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Szkoła filialna w Modlniczce,,,,,Modlniczka,gmina Wielka Wieś,,59564084B42603422088159,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.6768804765095,49.9856705344392,w485508754,"485508754",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Zespół Szkół Rolnicze Centrum Kształcenia Ustawicznego w Czernichowie,,,,,,gmina Czernichów,,59564084B78089593331895,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
20.0285751754533,50.1541477504483,w539794065,"539794065",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,education,,,,,,,,,,,,,,,,,,,,Szkoła Podstawowa im. św. Królowej Jadwigi w Więcławicach Starych,,,,,,gmina Michałowice,,59564084B61409432150507,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
19.9180298938171,49.9708038294469,w575038009,"575038009",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,info@iskonline.org,,,,,,fence,,,,,,,"+48122701409",,,,,,,,https://iskrakow.org/,ISK,,,,Świętego Floriana,,The International School of Kraków,,30-698,,"57",Lusina,gmina Mogilany,,59564084B43143881460851,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
20.0852222198553,50.1133699727487,w578191750,"578191750",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,fence,,,,,,,,,,,,,,,,,,,,,,Szkoła Podstawowa im. Marszałka Józefa Piłsudskiego w Prusach,,,,,,gmina Kocmyrzów-Luborzyca,,59564084B73589026587240,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
20.1090745137366,50.1449030184945,w622445241,"622445241",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,education,,,,,,,,,,,,http://www.spluborzyca.pl/,,,,,,,,Szkoła Podstawowa im. 600-lecia Uniwersytetu Jagiellońskiego,,32-010,Wysiołek Luborzycki,,Wysiołek Luborzycki,gmina Kocmyrzów-Luborzyca,,59564084B73589026587240,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
20.1481613281838,50.1550573019881,w675995603,"675995603",way,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1914",,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gmina Kocmyrzów-Luborzyca,+48 12 387 02 00,,,,,,,,https://sppietrzejowice.wordpress.com/,,,,,,,Szkoła Podstawowa w Pietrzejowicach,,32-010,Pietrzejowice,"52",,gmina Kocmyrzów-Luborzyca,,59564084B73589026587240,POL,ADM3,powiat krakowski,,97123803B39809821716237,POL,ADM2
